nose_x,nose_y,neck_x,neck_y,Rshoulder_x,Rshoulder_y,Relbow_x ,Relbow_y,Rwrist_x,RWrist_y ,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y ,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y ,REye_x,REye_y,LEye_x,LEye_y ,REar_x,REar_y,LEar_x,Lear_y,class
0.56,0.46,0.56,0.52,0.54,0.52,0.52,0.61,0.54,0.67,0.6,0.52,0.61,0.61,0.6,0.67,0.55,0.67,0.55,0.81,0.56,0.91,0.59,0.67,0.59,0.81,0.6,0.91,0.55,0.44,0.56,0.44,0.55,0.46,0.57,0.46,0
0.56,0.46,0.56,0.52,0.54,0.52,0.52,0.61,0.54,0.67,0.59,0.52,0.6,0.61,0.6,0.67,0.55,0.67,0.55,0.81,0.56,0.91,0.59,0.67,0.59,0.81,0.6,0.91,0.55,0.44,0.56,0.44,0.55,0.46,0.57,0.46,0
0.56,0.46,0.56,0.52,0.54,0.52,0.52,0.61,0.54,0.67,0.59,0.52,0.6,0.61,0.6,0.67,0.55,0.67,0.55,0.81,0.56,0.91,0.59,0.67,0.59,0.81,0.6,0.91,0.55,0.44,0.56,0.44,0.54,0.46,0.57,0.46,0
0.56,0.46,0.56,0.52,0.52,0.52,0.52,0.61,0.54,0.67,0.59,0.52,0.6,0.61,0.6,0.67,0.55,0.67,0.55,0.81,0.56,0.91,0.59,0.67,0.59,0.81,0.6,0.91,0.55,0.44,0.56,0.44,0.54,0.46,0.57,0.46,0
0.56,0.46,0.56,0.52,0.52,0.52,0.52,0.61,0.54,0.67,0.59,0.52,0.6,0.61,0.6,0.67,0.55,0.67,0.55,0.81,0.56,0.91,0.59,0.67,0.59,0.78,0.59,0.91,0.55,0.44,0.56,0.44,0.54,0.46,0.57,0.46,0
0.56,0.46,0.56,0.52,0.54,0.52,0.52,0.61,0.54,0.67,0.6,0.52,0.6,0.61,0.6,0.67,0.55,0.67,0.55,0.81,0.56,0.91,0.59,0.67,0.59,0.81,0.59,0.91,0.55,0.44,0.56,0.44,0.55,0.46,0.57,0.46,0
0.46,0.46,0.46,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.46,0.46,0.45,0.46,0.48,0.46,0
0.46,0.46,0.46,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.67,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.46,0.46,0.45,0.46,0.48,0.46,0
0.46,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.45,0.46,0.49,0.46,0
0.46,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.45,0.46,0.49,0.46,0
0.46,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.67,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.45,0.46,0.49,0.46,0
0.46,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.45,0.46,0.49,0.46,0
0.46,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.67,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.45,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.45,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.45,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.45,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.45,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.45,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.45,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.45,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.46,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.67,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.46,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.67,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.46,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.46,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.46,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.46,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.46,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.46,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.46,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.46,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.46,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.46,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.46,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.45,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.46,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.45,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.67,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.46,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.46,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.67,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.46,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.45,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.45,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.45,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.45,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.45,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.45,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.45,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.45,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.45,0.46,0.49,0.46,0
0.48,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.45,0.46,0.49,0.46,0
0.46,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.65,0.5,0.52,0.51,0.59,0.51,0.65,0.46,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.45,0.46,0.49,0.46,0
0.46,0.46,0.48,0.52,0.44,0.52,0.44,0.61,0.44,0.67,0.5,0.52,0.51,0.59,0.51,0.67,0.45,0.67,0.46,0.78,0.46,0.89,0.5,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.48,0.46,0.45,0.46,0.49,0.46,0
0.46,0.46,0.46,0.52,0.44,0.52,0.43,0.61,0.44,0.67,0.5,0.52,0.51,0.59,0.5,0.65,0.45,0.67,0.46,0.78,0.46,0.89,0.49,0.67,0.5,0.78,0.51,0.89,0.46,0.46,0.46,0.46,0.45,0.46,0.48,0.46,0
0.46,0.46,0.46,0.52,0.44,0.52,0.43,0.61,0.44,0.67,0.5,0.52,0.51,0.59,0.5,0.65,0.45,0.67,0.45,0.78,0.46,0.89,0.49,0.67,0.5,0.78,0.51,0.89,0.45,0.46,0.46,0.46,0.45,0.46,0.48,0.46,0
0.33,0.46,0.33,0.52,0.31,0.54,0.29,0.61,0.31,0.67,0.37,0.52,0.37,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.32,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.54,0.29,0.61,0.31,0.67,0.37,0.52,0.37,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.32,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.54,0.29,0.61,0.31,0.67,0.37,0.52,0.37,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.32,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.54,0.29,0.61,0.31,0.67,0.37,0.52,0.37,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.32,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.52,0.29,0.61,0.31,0.67,0.37,0.52,0.37,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.32,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.52,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.32,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.52,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.32,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.52,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.32,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.52,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.32,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.52,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.32,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.52,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.32,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.52,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.32,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.52,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.32,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.52,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.32,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.52,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.32,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.52,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.33,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.52,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.33,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.52,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.33,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.52,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.33,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.52,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.33,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.52,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.33,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.52,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.33,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.52,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.33,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.52,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.33,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.52,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.33,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.52,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.33,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.52,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.33,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.52,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.33,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.54,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.33,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.54,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.33,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.54,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.33,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.54,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.37,0.67,0.37,0.81,0.38,0.91,0.33,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.52,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.33,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.54,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.33,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.52,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.33,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.52,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.33,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.52,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.33,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.52,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.33,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.52,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.33,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.52,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.33,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
0.33,0.46,0.33,0.52,0.31,0.52,0.29,0.61,0.31,0.67,0.37,0.52,0.38,0.61,0.38,0.67,0.32,0.67,0.32,0.81,0.33,0.91,0.35,0.67,0.37,0.81,0.38,0.91,0.33,0.46,0.33,0.46,0.32,0.46,0.34,0.46,0
